"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9","SeEchoWithMessageTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespAdminCommandsTests","SeEchoWithMessageTest"
"With weights
","7","CanDoZInterStore","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespSortedSetTests","CanDoZInterStore"
"","8","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net8.0 | Release","Windows","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","8","DiskWriteScanBasicTest","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","GenericLogScanTests","DiskWriteScanBasicTest"
"","19","RedisLog","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","LuaScriptTests","RedisLog"
"","22","BitOp_Binary_SameSize","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","GarnetBitmapTests","BitOp_Binary_SameSize"
"","17","BitOp_Binary_DifferentTails","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","GarnetBitmapTests","BitOp_Binary_DifferentTails"
"","12","CanDoEvalShaWithIntegerValueKeySE","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","LuaScriptTests","CanDoEvalShaWithIntegerValueKeySE"
"","5","ModifyClientSession","Tsavorite.test.ModifiedBit - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","ModifiedBitTests","ModifyClientSession"
"","0","ReadNoRefKeyInputOutput","Tsavorite.test.UnsafeContext - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","BasicUnsafeContextTests","ReadNoRefKeyInputOutput"
"","12","BitOp_Binary_DifferentTails","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","GarnetBitmapTests","BitOp_Binary_DifferentTails"
"","53","CanUseScanKeysWithCount","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespScanCommandsTests","CanUseScanKeysWithCount"
"","1428","ReadAtAddressTests","Tsavorite.test.readaddress - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","ReadAddressTests","ReadAtAddressTests"
"","112","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","3","SpanByteDeletionViaRMWRCURevivifiesOriginalRecordAfterTombstoning","Tsavorite.test.Revivification - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RevivificationSpanByteTests","SpanByteDeletionViaRMWRCURevivifiesOriginalRecordAfterTombstoning"
"Second key has maximum
","4","BzpopMinMaxMultipleKeysTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespBlockingCollectionTests","BzpopMinMaxMultipleKeysTest"
"","18","ClusterMyIdACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespCommandTests","ClusterMyIdACLsAsync"
"","2352","SeSaveRecoverMultipleKeysTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespAdminCommandsTests","SeSaveRecoverMultipleKeysTest"
"","5","CanDoWrongNumOfParametersInHINCRBYLC","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespHashTests","CanDoWrongNumOfParametersInHINCRBYLC"
"","31","SRemACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespCommandTests","SRemACLsAsync"
"","2315","ClusterCheckpointRetrieveDisableStorageTier","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","ClusterReplicationBaseTests","ClusterCheckpointRetrieveDisableStorageTier"
"","591","BitOp_Binary_SameSize","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","GarnetBitmapTests","BitOp_Binary_SameSize"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","JsonPathRegressionTests","TestRegression"
"","7","CanDelSingleField","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespHashTests","CanDelSingleField"
"","82","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","0","FilterWithGreaterThan","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","JsonPathParseTests","FilterWithGreaterThan"
"","3","ReadNoRefKey","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","BasicTests","ReadNoRefKey"
"","7","MetatableReturn","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","LuaScriptTests","MetatableReturn"
"Pop from left
","5","BasicBlmpopTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespBlockingCollectionTests","BasicBlmpopTest"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","JsonPathRegressionTests","TestRegression"
"","13","BitOp_Binary_DifferentTails","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","GarnetBitmapTests","BitOp_Binary_DifferentTails"
"","11","SeFlushDbAndFlushAllTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespAdminCommandsTests","SeFlushDbAndFlushAllTest"
"","3","LongRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net8.0 | Debug","Windows","LongStressChainTests","LongRcMultiThreadTest"
"","6","GetUserAclTest","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","GetUserTests","GetUserAclTest"
"","8","CanDoEvalShaWithStringValueKeySE","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","LuaScriptTests","CanDoEvalShaWithStringValueKeySE"
"","29","ZCardACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespCommandTests","ZCardACLsAsync"
"","5","CanDoSCARDCommandWhenKeyDoesNotExistLC","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespSetTest","CanDoSCARDCommandWhenKeyDoesNotExistLC"
"","8","BitOp_Binary_DifferentTails","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","GarnetBitmapTests","BitOp_Binary_DifferentTails"
"","3","TruncateUntilBasic","Tsavorite.test - 2/12/2026","2026-02-12","broken","2026-02-12","net8.0 | Release","Linux","TsavoriteLogTruncateTests","TruncateUntilBasic"
"","49","LongRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","LongStressChainTests","LongRcMultiThreadTest"
"","9","AclLoadErrors","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","AclConfigurationFileTests","AclLoadErrors"
"","129","AofUpsertStoreCommitTaskRecoverTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespAofTests","AofUpsertStoreCommitTaskRecoverTest"
"","0","TwoProperties","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","JsonPathParseTests","TwoProperties"
"","32","HSetNXACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespCommandTests","HSetNXACLsAsync"
"","35","ClusterGetKeysInSlotACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespCommandTests","ClusterGetKeysInSlotACLsAsync"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","broken","2026-02-12","net8.0 | Release","Windows","JsonPathRegressionTests","TestRegression"
"","58","TryEnqueue2","Tsavorite.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","TsavoriteLogEnqueueTests","TryEnqueue2"
"","33","HSetACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespCommandTests","HSetACLsAsync"
"","9","NativeInMemRMWNoRefKeys","Tsavorite.test.UnsafeContext - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","BasicUnsafeContextTests","NativeInMemRMWNoRefKeys"
"","227","LongRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","LongStressChainTests","LongRcMultiThreadTest"
"","13","RedisPCall","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","LuaScriptTests","RedisPCall"
"","5","RandomReadCacheTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Debug","Windows","RandomReadCacheTests","RandomReadCacheTest"
"","4","KeyExpireAtWithXxAndLtOptionAndExistingKeyHasSmallerExpire","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespTests","KeyExpireAtWithXxAndLtOptionAndExistingKeyHasSmallerExpire"
"","3","RecoveryTestFullCheckpoint","Tsavorite.test.recovery.sumstore - 2/12/2026","2026-02-12","broken","2026-02-12","net10.0 | Debug","Linux","DeviceTypeRecoveryTests","RecoveryTestFullCheckpoint"
"","44","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","192","RecoveryCheck2","Tsavorite.test.recovery - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RecoveryCheck2Tests","RecoveryCheck2"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","JsonPathRegressionTests","TestRegression"
"","2042","TlsCanDoCommandsInChunks","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespTlsTests","TlsCanDoCommandsInChunks"
"","4","OneIfWrite","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","RespTests","OneIfWrite"
"","6","BitOp_Binary_DifferentTails","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","GarnetBitmapTests","BitOp_Binary_DifferentTails"
"","3","SingleIncr","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespTests","SingleIncr"
"","0","ReadLongWithLengthHeaderExceptionsTest","Garnet.test.Resp - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespReadUtilsTests","ReadLongWithLengthHeaderExceptionsTest"
"","59","GarnetEndToEnd","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","FuzzTargetTests","GarnetEndToEnd"
"","13","VINFO_NotFound","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespVectorSetTests","VINFO_NotFound"
"","0","TruncateUntilBasic","Tsavorite.test - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Release","Linux","TsavoriteLogTruncateTests","TruncateUntilBasic"
"","32","AofUpsertObjectStoreRecoverTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespAofTests","AofUpsertObjectStoreRecoverTest"
"","1086","ClusterSlotsTest","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","ClusterManagementTests","ClusterSlotsTest"
"","6","InteterruptedVectorSetDelete_AfterDelete_Recovery","Garnet.test - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Release","Linux","RespVectorSetTests","InteterruptedVectorSetDelete_AfterDelete_Recovery"
"","14","AddRemoveBy","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespSortedSetTests","AddRemoveBy"
"","0","RefreshUncommittedAsyncTest","Tsavorite.test - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Debug","Linux","TsavoriteLogTruncateTests","RefreshUncommittedAsyncTest"
"Update specific array element
","6","JsonSetComplexPathOperationsTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","JsonCommandsTest","JsonSetComplexPathOperationsTest"
"","6007","CustomCommandSetWhileKeyHasTtlTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespCustomCommandTests","CustomCommandSetWhileKeyHasTtlTest"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","JsonPathRegressionTests","TestRegression"
"","1","SpanByteRcMultiThreadTest","Tsavorite.test.ReadCacheTests - 2/12/2026","2026-02-12","skipped","2026-02-12","net10.0 | Release","Linux","SpanByteStressChainTests","SpanByteRcMultiThreadTest"
"","4","CheckSortedSetRangeStoreLC","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespSortedSetTests","CheckSortedSetRangeStoreLC"
"","8","LPOSWithInvalidOptions","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespListTests","LPOSWithInvalidOptions"
"","8","MultiSessionScriptFlush","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","LuaScriptTests","MultiSessionScriptFlush"
"","10","CanUseHGETWithLeftOverBuffer","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","ObjectTestsForOutput","CanUseHGETWithLeftOverBuffer"
"","14","DeleteNonexistingUser","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","DeleteUserTests","DeleteNonexistingUser"
"","5","BitOp_Binary_DifferentTails","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","GarnetBitmapTests","BitOp_Binary_DifferentTails"
"","3498","GrowIndexVersionSwitchRmwTest","Tsavorite.test.recovery - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","CheckpointVersionSwitchRmw","GrowIndexVersionSwitchRmwTest"
"","94","CanUsePatternsInKeysTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Linux","RespScanCommandsTests","CanUsePatternsInKeysTest"
"","3","ReadAtAddressTests","Tsavorite.test.readaddress - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","ReadAddressTests","ReadAtAddressTests"
"","5","BitOp_Binary_SameSize","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","GarnetBitmapTests","BitOp_Binary_SameSize"
"","4165","VectorSetMigrateByKeys","Garnet.test.cluster - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","ClusterVectorSetTests","VectorSetMigrateByKeys"
"","113","SpanByteTailInsertMultiThreadTest","Tsavorite.test.InsertAtTailStressTests - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","SpanByteInsertAtTailChainTests","SpanByteTailInsertMultiThreadTest"
"","7","BitOp_Binary_SameSize","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","GarnetBitmapTests","BitOp_Binary_SameSize"
"","0","TestRegression","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","JsonPathRegressionTests","TestRegression"
"","8","SimpleIncrementByFloatForEtagSetData","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","RespEtagTests","SimpleIncrementByFloatForEtagSetData"
"","8","KeyExpireOptionsTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","RespTests","KeyExpireOptionsTest"
"","4","MultiRPUSHAndLTRIM","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespListTests","MultiRPUSHAndLTRIM"
"","16","SeFlushDbAndFlushAllTest2","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespAdminCommandsTests","SeFlushDbAndFlushAllTest2"
"","0","ReadLengthHeaderExceptionsTest","Garnet.test.Resp - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespReadUtilsTests","ReadLengthHeaderExceptionsTest"
"Identical strings
","6","LCSBasicTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","RespTests","LCSBasicTest"
"","3","AddElementsToTheListHead_WithAsync","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Windows","RespListGarnetClientTests","AddElementsToTheListHead_WithAsync"
"","31","HPTTLACLsAsync","Garnet.test.Resp.ACL - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespCommandTests","HPTTLACLsAsync"
"","5","MultiRPUSHAndLTRIM","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","RespListTests","MultiRPUSHAndLTRIM"
"","2","ReadLongWithLengthHeaderExceptionsTest","Garnet.test.Resp - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespReadUtilsTests","ReadLongWithLengthHeaderExceptionsTest"
"","12","KeyExpireAtWithInvalidOptionCombination","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespTests","KeyExpireAtWithInvalidOptionCombination"
"Random chance unblock sucess/failed case
","1029","MultipleClientsUnblockAndAddTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Windows","RespTests","MultipleClientsUnblockAndAddTest"
"","6","PExpiretimeWithNoKeyExpirationForObjectValue","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespTests","PExpiretimeWithNoKeyExpirationForObjectValue"
"","2","Example","Garnet.test.JSONPath - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Release","Linux","JsonPathExecuteTests","Example"
"","15","BitOp_Binary_DifferentTails","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Windows","GarnetBitmapTests","BitOp_Binary_DifferentTails"
"","20","SimpleMetricsTest","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Release","Linux","GarnetClientTests","SimpleMetricsTest"
"","448","ScatterGatherMGet","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RespGetLowMemoryTests","ScatterGatherMGet"
"","32","TlsCanSetGetCommandsChunks","Garnet.test - 2/12/2026","2026-02-12","passed","2026-02-12","net8.0 | Debug","Linux","RespTlsTests","TlsCanSetGetCommandsChunks"
"","22","RecoveryCheck5","Tsavorite.test.recovery - 2/12/2026","2026-02-12","passed","2026-02-12","net10.0 | Debug","Windows","RecoveryCheck5Tests","RecoveryCheck5"
